#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
766000,3854.7187079767828,296.6711641502211,0.7446782574155412
766500,3899.9273460647346,308.1019438087999,0.7388635509306934
767000,4106.844447723753,306.2008537686355,0.7233705599010639
767500,4253.207445028244,297.53510844312297,0.7367665258308862
768000,4106.4907925808675,311.7270337639099,0.7266483877727181
768500,3817.156743483365,305.07335948423713,0.7408563265068586
769000,4092.1805758428322,304.0059275996351,0.7186366519637353
769500,4005.7293489943995,308.95544848912994,0.7256387171187825
770000,3969.1752532182136,303.4337998353021,0.7381281975520559
770500,3984.1090396496675,304.9038291694841,0.7310754859377856
771000,3660.540886846847,311.11612678245797,0.7417933752873107
771500,3759.402149517864,301.7715790588395,0.7413668516313352
772000,3969.852629006345,305.1090260576326,0.750675642006782
772500,3856.7028092273044,288.8733274677763,0.7494767563249363
773000,3812.8871817820336,296.08761638630295,0.7453088912154585
773500,3829.7444394766444,289.16806944971614,0.7486009182028962
774000,3775.150595946886,299.722880220805,0.7553316918899274
774500,3904.673013845815,303.89862541394126,0.7544093317546535
775000,3715.0999397275696,297.14688799308715,0.7564169515659308
775500,3789.008163780336,287.92730024239415,0.742275046291046
776000,3992.5568216207553,300.37767593720594,0.7420888973159603
776500,4098.942718927765,302.10774567666067,0.7406058121609395
777000,3954.525694021224,304.70079258624816,0.7455133578666556
777500,3706.404723060094,304.93916344896644,0.7626089927427108
778000,3932.5119141230834,296.7540047020266,0.7569209940941962
778500,3796.4832513327137,295.3046965360052,0.7670146665010034
779000,3891.51487437588,301.26263161101417,0.7597433017682677
779500,3877.6975102684737,302.8779401430814,0.7507127979450147
780000,3801.5730015877643,311.4918619250431,0.7493682624243445
780500,3917.9124073969942,309.9813204091591,0.7531192804797117
781000,3780.4521612573417,303.909564031425,0.7390505270611025
781500,3931.1868885072354,309.2575041153819,0.7362222827558956
782000,3751.2183880711336,309.77131548512335,0.7381700234754723
782500,3920.0164835892137,303.46059584583946,0.7423565666471951
783000,3980.6665363021266,306.12114336911173,0.7522682348995524
783500,4059.695106766528,307.98503320409213,0.750602854915824
784000,3957.7943438557763,299.60528729276655,0.7449749280751905
784500,3929.6323657378866,293.3322410330235,0.7365512171887773
785000,3893.6288512061383,296.83153289415657,0.7344335463833678
785500,4171.143287028481,298.22572415282764,0.7400743346672705
786000,3636.7232506688533,310.2228333382421,0.7624076362155527
786500,3871.8479729541104,305.6834354773693,0.7541750732371534
787000,3805.322909967562,302.3224710849783,0.7486233412443004
787500,3968.1467562115686,298.94876785374083,0.7446364582200702
788000,3795.951796882344,296.3439295782092,0.7471282656231204
788500,3664.371307156604,295.06268616143956,0.7502045828545683
789000,3819.772507430329,309.4802871797506,0.7421379646021723
789500,3814.3204190888227,304.17822825680724,0.763733334026655
790000,3964.652631472277,304.0209295401375,0.7623866574006323
790500,3857.5874614078903,297.45727967509515,0.7521206749756293
791000,4036.670006372143,305.4070346441989,0.7594864607489912
791500,3794.0391323299527,291.4517324310145,0.7543672691911045
792000,3924.3817487954566,292.65037627606364,0.7571289933132151
792500,4054.616725133073,300.9937825052911,0.7448412021143949
793000,4104.996004067616,300.8666063081705,0.7515704778288962
793500,4046.3512734491087,291.45925797253255,0.7503960311371604
794000,3694.303194034518,297.3719234377458,0.7520785970938667
794500,3727.631995224157,302.5271608823809,0.7590124202368941
795000,4061.887943325669,297.8042131138269,0.7698593359700432
795500,3891.0228967724706,295.4616736573114,0.7604282256748164
796000,4010.805625443557,298.9670820989754,0.7528411023998378
796500,3748.9839598832295,308.6710462444496,0.7561746023215246
797000,3915.616611232703,301.2787810293205,0.7504565712243462
797500,3894.33770257829,300.24725769153713,0.7496097002977479
798000,3869.213467645759,289.7764174962911,0.7691491474113585
798500,3534.050832480569,307.3741967344829,0.7629537810879212
799000,3806.0066358011045,297.1869383794014,0.7578588831825744
799500,3536.020372243601,302.6501384625423,0.7500268523976996
800000,3644.600527661507,303.4963270275219,0.7541025409504669
800500,3880.699624100223,304.535158901668,0.7610119450737769
801000,3866.303483285573,303.19886872366476,0.749716511042337
801500,3953.465668846662,295.9374679801089,0.753558440796489
802000,3904.2716586904703,304.50097446648823,0.768151068036908
802500,3930.4380646816835,308.2709177087466,0.7497218096046182
803000,3977.0025766320146,303.1032821182566,0.7407460874930806
803500,3921.7184605461307,289.5875608959253,0.7507364782776481
804000,3733.6767832365795,289.5149330870305,0.7675600806091507
804500,3733.926570017581,303.39274620027896,0.7595626416320754
805000,3927.719952429433,288.4990946776141,0.7456140149639463
805500,3887.9793694052187,287.7382644844986,0.7327927209219305
806000,3969.364105992948,288.6026641902342,0.7377206501711564
806500,3913.267473995177,299.19218546577855,0.7368419270170181
807000,3725.061955698087,297.4112428512382,0.7388420878924398
807500,3933.7214449231233,298.5370373309826,0.7351118777770619
808000,4036.699088099921,279.0184014116062,0.7151162330980265
808500,3862.4993808338813,303.7295671693236,0.7358928436891674
809000,3971.8556172698636,303.86502249508777,0.7330475758160103
809500,4017.9052336897203,293.96553303824425,0.7379932743048131
810000,3903.270062733661,306.9598587116824,0.7473858615977799
810500,3826.8713060888385,309.9440747752494,0.7521594043671069
811000,3968.553631150747,304.8052906948128,0.7500031400435809
811500,3834.269086289929,303.1868709222065,0.7580510725482127
812000,3943.6830387012533,300.054451116886,0.7620112664284373
812500,3751.7027647304294,298.0129330162979,0.7826444828161261
813000,3871.919559769489,300.06215180759455,0.7546871386214069
813500,3902.8684556107764,311.97602322952713,0.7569959910714589
814000,3955.660125123187,299.37087059875915,0.7582662476102608
814500,3906.440434670815,293.7099008034847,0.7532363187693242
815000,3864.0596488051688,286.81591857197907,0.7438102823909583
815500,3949.545937962564,298.89853966551243,0.7516453686716844
816000,3861.743464731417,297.84551791882114,0.7476752761935681
816500,3748.7603204118423,302.1355188515953,0.7518978708350041
817000,4027.222503929649,295.81585964925205,0.7572641259731362
817500,3783.429296231014,301.11103130652094,0.7495209273949422
818000,3814.9418804080633,295.9327444611357,0.7578880941342047
818500,3683.0639707808523,301.866183991894,0.7649762063192947
819000,3847.0557268410926,300.3048447742533,0.7564382066692736
819500,3854.5192505759524,302.46917736498176,0.7525500694114939
820000,3679.465942897226,305.71407001113425,0.7559218546782607
820500,3941.529862131119,297.96957459887705,0.7443923398426352
821000,3916.0410603853475,293.31143564828767,0.7463284349330563
821500,3707.416586217027,307.42909358281986,0.7615212984737664
822000,3810.3662543430733,300.39533319927074,0.7411527211064975
822500,3892.7218437599936,293.09720037498687,0.7493544111910023
823000,3840.032854966712,298.50149203161783,0.7519541137934314
823500,3840.928842603751,291.66759699813093,0.7607006183375009
824000,3867.2361939481125,299.6444652294597,0.7664686565099352
824500,3861.2137383627523,298.22177897822974,0.7650566519347418
825000,3967.6357447118485,300.1643266884342,0.7638827115037822
825500,3808.3996367473646,299.8623631239599,0.7672142943289638
826000,3887.0116311743272,309.2867839374344,0.7640932302320764
826500,4057.316673724575,295.73825030918266,0.7495737214354474
827000,3741.0640580690365,309.6652243184,0.7613204474221243
827500,3969.209681945449,287.32162798595397,0.7596319651476025
828000,3815.0958179930785,310.172032781306,0.747446817451731
828500,3977.9409156342454,297.0942926157439,0.7447848133843133
829000,3777.7529377977517,286.10590987954146,0.7663270005955812
829500,3985.4090988983125,286.30467098336004,0.7568104913035466
830000,4043.70212763573,296.81214216973615,0.7452869126774546
830500,3777.973836085742,305.9517241607716,0.7474998751464234
831000,3849.9087676149593,303.92913791531635,0.7606521614048588
831500,3945.498267637122,308.83511872863977,0.7592569671917346
832000,3842.171004744032,302.0046483708431,0.7525739280191661
832500,3627.5248501442848,299.7601659463515,0.7531329567596955
833000,3828.812805267974,297.23911588899085,0.7481255285027876
833500,3868.4081208623275,303.4992243701584,0.7455961785031591
834000,4026.8470538812862,303.90664960198086,0.7376405163177423
834500,3805.593046137143,308.7147666117754,0.7346725311795637
835000,3850.0738316270113,306.27323808434153,0.7356787311400252
835500,3726.2816609226174,303.58699589618857,0.7613366842664119
836000,3880.672917693437,303.04930132302735,0.7576509361686242
836500,3848.3522274643733,305.04564513417915,0.76055770608307
837000,3791.68083061393,299.159877821602,0.7608354294878642
837500,3795.043919570838,300.12244841557566,0.7600829874010995
838000,4135.959170614226,297.94158388489967,0.7560722621398394
838500,4052.9260070107766,305.7987571602985,0.7526049217033205
839000,4040.678818638453,296.4833062078405,0.7558842495038932
839500,3839.6491138542133,304.4075920950938,0.7633926263678741
840000,3720.9433216104253,298.9241573519141,0.7595652973259509
840500,3853.6744716721623,294.6118053959642,0.7568489547169817
841000,3950.3359877397697,294.05383156442656,0.749084930465113
841500,3781.6843659695646,299.1625075655437,0.7607330754510404
842000,3845.500010336127,301.65041779939986,0.7473326254535736
842500,3881.98258901158,297.82494129170044,0.743880596942055
843000,4032.9475749506964,297.9949202430345,0.7472391011663928
843500,3744.7239929516254,311.5596836686745,0.7541200230577563
844000,3618.1941534794573,304.82383471938454,0.7553878484687204
844500,3715.2905999279137,306.7054476893956,0.7503603539365465
845000,3789.5366651453883,292.63656657549313,0.7486393898862739
845500,3821.5530223809733,295.3760109775395,0.7594559982413436
846000,3989.754823317162,289.5588177698642,0.7429007783324322
846500,3623.392891679543,299.27256204832867,0.7568719792497656
847000,3907.2911273663194,288.9199258857266,0.7479347475811865
847500,3837.2605017205215,301.9795310290805,0.735235837214172
848000,4022.3270156366366,296.8243690807835,0.7524303597969746
848500,3855.235878549036,301.62618357678826,0.7460931231585608
849000,3741.471154338566,302.169899349101,0.7518840837479261
849500,3983.807259637807,298.22543940749597,0.747642875839612
850000,3693.0914873390666,306.6119998283932,0.741345257860752
850500,3886.7931290278652,285.6402202520155,0.7547984191647875
851000,3757.4495080909774,291.76930634105946,0.7539257100528954
851500,3752.5944588717975,290.0932458953987,0.7539447574502359
852000,3960.5532931386497,298.9921097552754,0.7491444826692837
852500,3775.3895967546514,299.73720172150496,0.7402242527108346
853000,3905.8910975611498,294.8070559967634,0.728490522045439
853500,3909.2819757414973,302.0091664665516,0.7490043162971731
854000,3989.991542902427,304.82276455604466,0.7452685215948852
854500,3899.6243344550567,304.181542091316,0.7621967486929395
855000,3885.3330306740563,301.8972247625928,0.7659488543563612
855500,3783.863437919319,307.5951412837838,0.7689026157952948
856000,3889.5361586015397,298.4634476085569,0.753223700920451
856500,3694.1623761777146,299.54341283626167,0.7547055132774766
857000,3589.338894692939,308.05372786844134,0.7631076070548538
857500,3966.220212031074,293.3657877882129,0.7370879148331813
858000,3901.889506538624,299.48983938396526,0.7318341998021195
858500,4021.9852420573898,311.91324237416325,0.7284468948856833
859000,4115.505084634541,291.46125798894724,0.7300618356851117
859500,4254.676341084786,294.0199272949037,0.7245429524701259
860000,4004.791414105647,302.4980223200675,0.7373705918059296
860500,4088.4433581447697,297.6061494445919,0.7459614659849433
861000,3960.330257121311,292.9975973850584,0.7566574757363623
861500,3884.7514877900894,314.8576329079131,0.758703789957533
862000,3945.637734114157,289.6330500501722,0.7558829020063057
862500,3690.8081851099714,304.08609013337036,0.7497484700644914
863000,3775.980528076538,300.58640746810454,0.7413283839364266
863500,3874.1097035651487,294.3193073080854,0.7367840572488258
864000,3873.890326561558,293.3115407992297,0.7373947952939072
864500,4035.3883620331258,305.7039905939663,0.7468975069908719
865000,3852.952081808734,295.2220588441741,0.7612456550485841
865500,3880.092111798518,293.5753037384851,0.7448292913876908
866000,3872.0343281306996,294.93333636648623,0.7335841312661543
866500,4103.259568422075,277.6738366447327,0.7375027223842341
867000,3836.665833959867,287.02434650937045,0.7379498017969576
867500,3702.612746047851,296.4998380514088,0.7422810323583969
868000,3975.726792171303,292.5283607794846,0.7497526946340739
868500,4040.4057512501145,296.1761780707597,0.7474299625420624
869000,3896.9143318259994,295.36238938291814,0.7580236755094262
869500,3975.858095732743,303.9980903975623,0.7462275744915753
870000,4014.323998779958,296.9777625241734,0.748511590463717
870500,3938.978336057746,307.2159801131374,0.7572610757692241
871000,3931.3596771013026,293.3811519770446,0.7533357721040324
871500,4051.7943853446186,292.675824758622,0.7458125739471199
872000,3751.9950415364406,297.9512487085104,0.7537386178088523
872500,3798.4656435253164,302.4162442681759,0.761271110991558
873000,3892.9867262820517,294.0435067716435,0.7588673162454284
873500,3848.57450515253,283.7927867802149,0.7429279066908776
874000,3756.6683236855397,299.08507564414816,0.7537215455614654
874500,3878.0520815639597,297.19447149749953,0.7517511389272549
875000,3749.470995929548,296.74905634660894,0.7585036757802219
875500,3761.7468330753854,296.5215442252243,0.7572612610657016
876000,3888.0231904374546,289.84537102908996,0.749440451433501
876500,3964.7280114123582,305.5385499110123,0.7359113008356201
877000,4010.906350786596,302.03127911023773,0.7359250456880075
877500,3872.025646409954,306.14117485773346,0.7502577884359766
878000,3799.5414166274672,296.85895377239996,0.7335958707780728
878500,3946.5173792579176,297.14915888840153,0.740770694074989
879000,3936.470360537902,290.57210150008905,0.752773048572399
879500,3890.0455198143527,304.01450938204283,0.7385309183340694
880000,3815.354420999106,296.0365725405517,0.7375101618668487
880500,3755.046824135293,299.560119686004,0.7454423278829787
881000,3743.152845486561,308.53036895723557,0.7425349960943937
881500,3738.130818222181,308.4501589499427,0.744736302988907
882000,3794.1282643053373,308.7979584137613,0.7437310157032703
882500,3881.8655545863485,307.09319766981685,0.7535584941462713
883000,4009.0962129569475,314.99807399472564,0.7457888165534066
883500,3885.0863483538487,308.40737606865537,0.7444242134430318
884000,4128.332724857981,305.3335289448351,0.7419789978986345
884500,4027.8825345299006,304.1908234705817,0.7385196128061638
885000,4173.56176471821,304.8440198418334,0.73445298964925
885500,4025.0013778341313,301.78463953107587,0.7350157016660283
886000,4020.1409618344414,300.85294270687615,0.7401963335104287
886500,3998.067034835043,296.7206187863712,0.7390516863229268
887000,3672.8350235630423,291.61991755465596,0.7358969285540288
887500,3992.824727117138,285.79854043789345,0.7353777676560045
888000,4008.2307808777723,300.2232770454306,0.7354380154288905
888500,3948.198282593861,302.6060401545923,0.744714076686607
889000,3621.2116407806398,290.36598055811606,0.7476331918331789
889500,3716.614638952924,298.70150458918926,0.7487889187882592
890000,3833.888382641915,302.1774054581391,0.7506392073266276
890500,3858.0918331088756,292.3778025866041,0.7579663760774054
891000,3980.836365460782,310.3645929115018,0.7546798934697865
891500,3905.3152554515955,296.6190555166576,0.7536824550723136
892000,3769.678878538458,303.59097102257584,0.7616606542946451
892500,3813.3689979113087,300.5147848062823,0.7677222149562697
893000,3722.524675489324,298.7035193060277,0.7633296356832319
893500,3852.982158749175,304.915835129572,0.7695691675632306
894000,3736.809303913391,309.07602029266445,0.7588616071270801
894500,3680.9433126943645,307.36190050420646,0.7698634205873892
895000,3764.9952644600817,299.68772087929085,0.7579283663070955
895500,3964.040469502018,312.9051773612103,0.7546249748851956
896000,3922.3765535129296,295.8747369455188,0.7599461276794396
896500,3641.3492639947344,298.6154312105557,0.7611492804510572
897000,3684.804414290553,305.69648122993584,0.7552014439491089
897500,3743.0273232002073,303.5986330745389,0.7566094817682988
898000,3810.9324304843835,304.1179083961593,0.7575701670455475
898500,3987.710717969819,299.41619905261365,0.7600992988030596
899000,3938.6604346144586,301.9494976113403,0.7677475328814141
899500,4035.790820760754,301.60847429902145,0.7517214277711173
900000,3958.3256606596756,311.0651677458631,0.7465953611660502
900500,4168.410597593259,300.825890635366,0.7488577558472538
901000,4021.9142018667294,302.2875665244781,0.7554009343015792
901500,3911.5671334115505,301.93231806735963,0.7531006440068903
902000,3981.5874112938236,303.6617133869446,0.7765607686413619
902500,3657.7993097985845,301.99701806371723,0.7692639816322868
903000,3842.1829258402795,292.3306110867059,0.7673505102225151
903500,3823.712191895609,306.5070920630679,0.7687782853749527
904000,3707.232215424605,304.6022552256298,0.7584284050457898
904500,3554.3228269454753,297.5634872849444,0.782597593199736
905000,3523.286832149913,291.8782612568446,0.7846837533140293
905500,3726.4786320160274,286.226874792879,0.7680492772851473
906000,3667.787846573739,307.88136298491946,0.763084931397489
906500,3907.762108939678,304.84446067569144,0.7642893733783683
907000,3702.2562890495274,314.67637034982596,0.7639205609180783
907500,3799.723338597426,291.68625855448397,0.7661899109955832
908000,3778.092394061648,307.00570204927163,0.7622962372070606
908500,3568.7466274557933,300.2218459847964,0.7800011940257295
909000,3993.2055440864992,308.84301673231283,0.7694350394763727
909500,3689.8984483752774,303.1223409828357,0.7555958876350297
910000,3696.1565591186572,293.3743248441539,0.7678509798075482
910500,3716.624828979511,298.9592107426702,0.7645500409306257
911000,3823.62880794966,292.02800679768507,0.7721745391204721
911500,3804.6327732036466,295.6233152846067,0.7689063831936498
912000,3843.442945049368,301.25738381225193,0.7615181875696289
912500,3903.2358840439474,298.2024383446056,0.7559848615267172
913000,3810.680517346515,295.96566709162846,0.770139863982775
913500,3873.3078220714433,304.3262388569498,0.7568927237877026
914000,3797.0702795680045,300.7226808815943,0.7635015888348053
914500,3776.9189593397655,293.0477815724978,0.7615764284927681
915000,3765.9370614639865,299.259523306583,0.7491618069224587
915500,3794.784877510354,300.8795793488281,0.7500273124132869
916000,3886.7674815254604,300.36812459917223,0.74304994066247
916500,3763.6239368124893,293.97100306995804,0.7620113302317362
917000,3928.592023511803,297.8186048783478,0.7593228410603868
917500,3764.665017672218,298.800088477148,0.7641118440731081
918000,3873.223176657209,300.5074797573746,0.7637963282745844
918500,3729.001359135501,301.4167359135191,0.7710889015159392
919000,3560.8113843089936,298.0676491835075,0.7647146703207303
919500,3884.7025290482597,297.8974455372782,0.7611202769287327
920000,3814.913362157522,294.4366840357733,0.769642740608487
920500,3724.190924503886,309.9863359234917,0.7608124105061586
921000,3965.6738519159867,296.8590573296028,0.7511559302682819
921500,3946.999163014996,291.10722166808466,0.7603883868201009
922000,3511.8112073983693,302.9313219572389,0.7691582923620082
922500,3594.4728884262518,302.6158981729223,0.7566855446138199
923000,3801.199692039173,294.0360565094977,0.7548868393093158
923500,3759.117535839224,298.49229054180984,0.7707517034150041
924000,4009.448575981221,307.48995182373955,0.7661769110442747
924500,4078.224716473339,299.6404926525255,0.7438980474717825
925000,3895.974184552945,284.1367478012111,0.7594535819729248
925500,3944.2435090222434,286.5986843504085,0.7462160802602562
926000,3937.4115406251594,302.5117328158163,0.751568879349599
926500,4067.119562700243,307.3494459420178,0.7338232899254905
927000,3702.45489615967,306.8208360913606,0.7538707448911851
927500,3704.8417126561512,297.5020847919321,0.7751020143738824
928000,3760.0918681094445,294.65963212523525,0.7842872772281658
928500,3668.736179873228,290.967617757123,0.7697507879508333
929000,3741.3933011360714,285.54994242800353,0.7691580915855395
929500,3717.3758754158016,292.2172396695956,0.7761720414219145
930000,3804.11933026109,301.4672839157452,0.7747967727389004
930500,3886.7674660575785,306.4822870694934,0.7743459061679833
931000,3694.737864998765,308.10321989333517,0.7612734492777634
931500,3709.5860698741144,299.50088639561983,0.7761697222316652
932000,3844.310603319269,291.2378381765878,0.7676886286784808
932500,3811.2582977606717,292.74273920168383,0.7657010552884373
933000,3891.030678239606,304.3749604764201,0.7590649731274847
933500,3758.5480012015196,298.2982893501994,0.7737096709702951
934000,3728.3365512098417,308.702048132953,0.7601154480548167
934500,3907.764102364147,297.431935740366,0.7687699505082715
935000,3790.7254693596906,304.4642832218995,0.766798063684759
935500,3713.903823236985,303.105295609179,0.7681908029443212
936000,3653.58319550489,294.2155469598939,0.7634616580847347
936500,3490.6003160520777,299.68827752015494,0.7627634101179702
937000,3802.701450019746,297.04997484016843,0.7698309994080381
937500,3764.6244648546244,292.18106343399444,0.7664950468418712
938000,3823.8741110672668,301.88266141897293,0.7701438176414108
938500,3929.8153357998253,296.4967553796977,0.7422247037701264
939000,3831.6245701688804,303.263254064699,0.7356506286160605
939500,3791.408688812689,301.7052099935446,0.7466706018043652
940000,3877.318856779988,303.3980721045459,0.7320078596680566
940500,3935.8015880692187,293.66279000167503,0.7425371535965444
941000,4042.9133689858227,299.4323296392509,0.74395396162982
941500,3920.3826817173185,307.4725089875568,0.7413948875122706
942000,3972.7268568820095,300.99419782002144,0.7405651555057251
942500,3912.718990915034,296.7051789003495,0.7363262274129593
943000,3928.35760714929,310.90765579333777,0.7443057037529882
943500,3611.530653639106,309.1426261413236,0.7686634285941261
944000,3854.6376557033045,309.0868160796812,0.745693311696787
944500,3907.6859465973394,305.2086280288829,0.735530297599698
945000,3831.4952106244623,305.62208717540955,0.7363000303955157
945500,3987.5638149884285,292.82570727154405,0.7388518026376157
946000,3606.662291896011,295.75861600304785,0.7426097588703974
946500,3722.4453618563857,300.40652729650554,0.7630165421043749
947000,3974.1788597775558,287.1715469054757,0.7559845253130204
947500,3801.7075396281534,311.9661223255385,0.752500467896853
948000,3956.3233013201193,309.2741833458068,0.7654717998564643
948500,3792.1023584794134,305.55307288653364,0.7698544375742357
949000,3786.123342426923,311.19011721307663,0.7520681422566597
949500,3556.9690309876614,302.3494464782021,0.7733421322213864
950000,3644.723947302496,294.20136200220776,0.7629199888485484
950500,3866.7781246585446,297.18628223456994,0.7694403030334253
951000,3747.0031763988763,293.72684476900724,0.763019045741524
951500,3747.853544768772,301.8175181345451,0.7700451664436788
952000,3769.0668672304373,307.37416543663534,0.7739910680886646
952500,3838.474884037323,297.23113957167743,0.7733766677920811
953000,3863.7132372276637,301.66483181323804,0.7610497868297174
953500,3830.9437105190154,303.8714459454835,0.7762709961780054
954000,3914.483871850013,296.1479860741106,0.7583493457399985
954500,3892.5463092017612,298.26177685630466,0.7699498077838838
955000,3749.995256576459,299.5871183013104,0.7603836808012874
955500,3706.507058184186,294.16031213497155,0.7638851432733981
956000,3649.039193162971,294.39411412274796,0.7735497067051702
956500,3609.977085843502,302.6239028999455,0.7653228340837227
957000,3505.491903294983,295.5952878209762,0.7673147621108928
957500,3592.425597867188,295.8996525196089,0.7785020848256027
958000,3689.239171593526,293.6247833497822,0.7684029251269903
958500,3893.647708944086,297.8990028521284,0.7688474117032931
959000,3677.110215145299,312.22116212733926,0.7753422199444359
959500,3864.7234785528417,297.50196796661317,0.7622955138961863
960000,3800.3421974395023,297.8182175726369,0.7605240403675605
960500,3864.72414479676,293.78462916619617,0.756386559350753
961000,3698.294199829663,300.49157883937704,0.7677946757500542
961500,3961.7278394611435,302.4737495841216,0.7628494347559256
962000,3769.9486912289594,309.10159799872474,0.7726387363156659
962500,3790.8751217529243,291.6833496013662,0.7547577522010811
963000,3853.175181806976,292.686558581583,0.7609147655391112
963500,3941.7305769422574,294.7271389173683,0.7642730218282797
964000,3818.3141343548614,299.424135351185,0.7620183516264288
964500,3525.534696482657,307.59452156144454,0.7589014503016135
965000,3798.4385999674723,306.442985440036,0.759939740571941
965500,3785.0976072430135,297.2806973779794,0.7612471673036896
966000,3914.221965484556,294.23658741114474,0.7578416331026668
966500,3673.6470648216036,300.74240794741655,0.760663092259326
967000,3819.1703965448664,287.1531189924494,0.7755504857195427
967500,3608.0095807664993,305.3237917021543,0.7653266784510867
968000,3623.065620262031,309.0004549486504,0.7604399958343296
968500,4040.0119651882633,290.07214225879966,0.7496600771438618
969000,3812.7127440043305,303.77647955403864,0.7455650077916891
969500,3962.5843313451687,298.7915944460926,0.7536211631632892
970000,3546.985399194242,304.8769029755854,0.7651502174621055
970500,3687.8792094758455,295.8336265332512,0.7714405844325226
971000,3727.7474549521257,286.97892064154456,0.7752558265171086
971500,3675.2416364733617,299.82869997156644,0.7719061472785206
972000,3544.223978201325,290.67565696050747,0.761914240780446
972500,3819.5994041691147,293.072417225355,0.7435413474534456
973000,3705.0508860221607,294.8289770890225,0.7626602294560542
973500,3897.13797206664,298.55977266819315,0.7598341332365676
974000,3920.90476109737,297.6371691160955,0.7601143594915277
974500,3794.259501419162,300.5225748234725,0.7727351605108749
975000,3754.4871442595104,289.5410402382263,0.7771339521882306
975500,3701.4481578936848,300.4175069647659,0.768622561422442
976000,3649.2647620851376,301.0545155913796,0.7834901525208113
976500,3756.5000252966156,296.98832427166286,0.7699667350615574
977000,3845.7960347493267,300.88800453074055,0.7643466685971892
977500,3845.12868848679,300.2387621664212,0.7604036548494875
978000,4068.290793432062,302.8272332101647,0.7586998709790975
978500,3959.8980330254913,294.0458338859431,0.7481042758219587
979000,3802.8414085514005,298.32059729468506,0.7522586045706191
979500,3605.989410370632,302.21482019467925,0.7645270370063757
980000,3815.1118612461505,300.5047016375814,0.7569952148843531
980500,3841.59223753898,301.1035536998622,0.7763648410372678
981000,3661.235807908834,299.05884290199486,0.7638687023495346
981500,3830.408648942517,303.9499011093077,0.7606399917071085
982000,3777.227952625783,296.69083695985324,0.7592971384573497
982500,3609.4097215874212,292.14753680427,0.7612986104322763
983000,3845.992766256349,295.31420780413646,0.7671990303776577
983500,3733.2064833480404,295.1467237551959,0.7555286525233715
984000,3953.511123021661,298.4623634233804,0.7591278051324256
984500,3929.4488260117214,302.15892835686714,0.7464176976329584
985000,3866.605677678314,292.2484646278184,0.7368189568956716
985500,3968.8477059997686,297.6849465041268,0.7388056639242555
986000,4167.7969872206095,315.3312965358282,0.7447530678150496
986500,4054.2394231702337,309.94459253946997,0.7594658055661623
987000,3764.828554135922,302.6602474991764,0.7484718518533262
987500,3850.9606948574137,301.7690328519484,0.7477805676247908
988000,3869.214827276952,308.4808149840407,0.7405316390533182
988500,3938.5933749227584,299.32768016425433,0.7465007912549062
989000,3853.3571737380835,301.5897591242358,0.7492867051487486
989500,3867.4657988387826,297.91493291473324,0.7606258043912341
990000,3952.283985265105,294.45450072957027,0.7613904021442114
990500,3822.376733184609,305.6300475158712,0.7572690498646893
991000,3727.110197216586,291.8581340317015,0.7548135499423062
991500,3762.7584775230007,290.5438775428818,0.7571375586890701
992000,3875.3494794811213,295.29720611573816,0.7694400917426348
992500,3675.2992747802455,313.0708141820536,0.767386150934797
993000,3991.175962384423,289.5342340219631,0.7558808758083316
993500,3629.8139348551417,290.17805065083843,0.76663619135774
994000,3922.382981975767,301.026116260233,0.7549897923449427
994500,3881.6082565107936,300.5593391687014,0.7542832303343416
995000,3718.804162135556,312.534273581716,0.7803419049733836
995500,3865.092662588369,298.7717998697952,0.761915706698422
996000,3886.7254021634326,300.37371740166793,0.7591892364949951
996500,3841.200858914641,291.95228308402767,0.7507224339315255
997000,3868.973100968645,298.48735185319345,0.7544962812666376
997500,3863.8495952587746,296.17064648101,0.7542028070540312
998000,3735.7757790283176,292.597708770596,0.761863898576805
998500,3994.972955471235,299.5098160676222,0.7526988181626734
999000,3855.1420266180385,295.1630577683337,0.7573485589498039
999500,3724.615041879463,306.77024294896205,0.748643287675258
1000000,3917.240511758551,306.3423348542971,0.7504051932757884
1000500,4147.118691497733,297.7351728723147,0.7495619040433136
1001000,3886.460457857065,307.60224102347246,0.7556664941914377
1001500,3955.8261386379545,301.4771323799924,0.7439769421204422
1002000,3917.325672594151,305.0647457905687,0.7537054637079431
1002500,3647.085471647613,307.8619231384259,0.7614634425076907
1003000,3772.164772986956,301.68785576071633,0.7671719362471734
1003500,3576.1785517396447,305.77172273288136,0.7768484130103165
1004000,3759.913146374457,305.8307894606706,0.7624328850521148
1004500,4017.671311486656,292.912543585177,0.7606416658685434
1005000,3857.4275919134193,290.76229301726937,0.7588659155334895
1005500,3888.3516690079496,295.1493868877543,0.760349271202773
1006000,3904.4675301098814,295.3163050231786,0.751081482541727
1006500,3746.692805257106,306.10831572619276,0.7547159953154623
1007000,3982.8543376629677,296.7757856059192,0.7582697818437374
1007500,3924.407520930098,295.6305337308353,0.7635115193270255
1008000,3993.6134823610723,301.9289222920962,0.7687659808882124
1008500,3698.3042242017636,296.2403507465858,0.7666046372335549
1009000,3727.3061845967395,303.697123843836,0.7574015939168257
1009500,3914.8682765530302,296.50408093212695,0.7692981142101761
1010000,3874.2382911882914,301.4560906921205,0.7614399495176172
1010500,3956.781367078668,311.8773073477485,0.7612011362901431
1011000,4091.461507084374,300.0450253023833,0.7630980209507043
